ts,time,source,ticker,detail
1777387251,10:40,FLOW,SPX,MAGNET UP
1777387364,10:42,FLOW,SPY,MAGNET FADE
1777387364,10:42,FLOW,SPY,MAGNET FADE
1777387364,10:42,FLOW,SPY,MAGNET FADE
1777387364,10:42,FLOW,QQQ,MAGNET UP
1777387364,10:42,FLOW,QQQ,MAGNET UP
1777387364,10:42,FLOW,QQQ,MAGNET UP
1777387364,10:42,FLOW,QQQ,MAGNET UP
1777387364,10:42,FLOW,QQQ,MAGNET UP
1777387364,10:42,FLOW,QQQ,MAGNET UP
1777387364,10:42,FLOW,IWM,MAGNET FADE
1777387364,10:42,FLOW,QQQ,MAGNET UP
1777387364,10:42,FLOW,SPX,MAGNET UP
1777387364,10:42,FLOW,SPY,MAGNET FADE
1777387364,10:42,FLOW,SPY,MAGNET FADE
1777387364,10:42,FLOW,SPY,MAGNET FADE
1777387364,10:42,FLOW,SPY,MAGNET FADE
1777387364,10:42,FLOW,DIA,MAGNET UP
1777387365,10:42,FLOW,GLD,MAGNET FADE
1777387395,10:43,FLOW,GOOGL,MAGNET UP
1777387395,10:43,FLOW,GOOG,PINNING
1777387395,10:43,FLOW,NVDA,MAGNET UP
1777387395,10:43,FLOW,NVDA,MAGNET UP
1777387449,10:44,FLOW,TSLA,MAGNET UP
1777387449,10:44,FLOW,TSLA,MAGNET UP
1777387449,10:44,FLOW,AVGO,MAGNET UP
1777387449,10:44,FLOW,TSLA,MAGNET UP
1777387449,10:44,FLOW,TSLA,MAGNET UP
1777387449,10:44,FLOW,TSLA,MAGNET UP
1777387449,10:44,FLOW,TSLA,MAGNET UP
1777387449,10:44,FLOW,TSLA,MAGNET UP
1777387449,10:44,FLOW,TSLA,MAGNET UP
1777387449,10:44,FLOW,TSLA,MAGNET UP
1777387450,10:44,FLOW,MU,MAGNET UP
1777387450,10:44,FLOW,MU,MAGNET UP
1777387450,10:44,FLOW,AMD,MAGNET UP
1777387450,10:44,FLOW,AMD,MAGNET UP
1777387450,10:44,FLOW,WMT,MAGNET UP
1777387450,10:44,FLOW,MU,MAGNET UP
1777387480,10:44,FLOW,MSTR,MAGNET UP
1777387507,10:45,FLOW,SPY,MAGNET FADE
1777387510,10:45,FLOW,SOFI,MAGNET UP
1777387655,10:47,FLOW,SPX,MAGNET UP
1777387655,10:47,FLOW,SPX,MAGNET UP
1777387655,10:47,FLOW,SPX,MAGNET UP
1777387683,10:48,SOE,JD,POST BOTTOM LAUNCH
1777387737,10:48,FLOW,IWM,MAGNET FADE
1777387737,10:48,FLOW,IWM,MAGNET FADE
1777387737,10:48,FLOW,QQQ,MAGNET UP
1777387737,10:48,FLOW,QQQ,MAGNET UP
1777387737,10:48,FLOW,QQQ,MAGNET UP
1777387737,10:48,FLOW,SPY,MAGNET FADE
1777387737,10:48,FLOW,SPY,MAGNET FADE
1777387737,10:48,FLOW,SPY,MAGNET FADE
1777387737,10:48,FLOW,SPY,MAGNET FADE
1777387737,10:48,FLOW,SPY,MAGNET FADE
1777387737,10:48,FLOW,SPY,MAGNET FADE
1777387738,10:48,FLOW,NDX,PINNING
1777387738,10:48,FLOW,AAPL,MAGNET UP
1777387738,10:48,FLOW,AAPL,MAGNET UP
1777387738,10:48,FLOW,GOOG,PINNING
1777387738,10:48,FLOW,TSLA,MAGNET UP
1777387797,10:49,FLOW,MU,MAGNET UP
1777387797,10:49,FLOW,AMD,MAGNET UP
1777387797,10:49,FLOW,AVGO,MAGNET UP
1777387827,10:50,FLOW,SPX,MAGNET UP
1777387827,10:50,FLOW,SPX,MAGNET UP
1777387889,10:51,FLOW,RIVN,MAGNET UP
1777387889,10:51,FLOW,CMG,MAGNET FADE
1777387889,10:51,FLOW,CMG,MAGNET FADE
1777387921,10:52,FLOW,QQQ,MAGNET UP
1777387951,10:52,FLOW,SPX,MAGNET UP
1777387951,10:52,FLOW,SPX,MAGNET UP
1777387951,10:52,FLOW,SPX,MAGNET UP
1777387951,10:52,FLOW,SPX,MAGNET UP
1777387986,10:53,SOE,HAL,SUPPORT BOUNCE
1777387987,10:53,SOE,PLD,SUPPORT BOUNCE
1777387988,10:53,SOE,NEE,SUPPORT BOUNCE
1777388052,10:54,NCP,IWM,FLOW_LEADS_DOWN
1777388075,10:54,FLOW,QQQ,MAGNET UP
1777388075,10:54,FLOW,SPY,MAGNET FADE
1777388075,10:54,FLOW,QQQ,MAGNET UP
1777388075,10:54,FLOW,QQQ,MAGNET UP
1777388075,10:54,FLOW,QQQ,MAGNET UP
1777388075,10:54,FLOW,QQQ,MAGNET UP
1777388075,10:54,FLOW,NDX,PINNING
1777388075,10:54,FLOW,NDX,PINNING
1777388137,10:55,FLOW,TSLA,MAGNET UP
1777388137,10:55,FLOW,TSLA,MAGNET UP
1777388137,10:55,FLOW,MU,MAGNET UP
1777388137,10:55,FLOW,MSFT,MAGNET UP
1777388137,10:55,FLOW,MU,MAGNET UP
1777388137,10:55,FLOW,GOOGL,MAGNET UP
1777388167,10:56,FLOW,QQQ,MAGNET UP
1777388198,10:56,FLOW,SPX,MAGNET UP
1777388198,10:56,FLOW,SPX,MAGNET UP
1777388198,10:56,FLOW,VIAV,MAGNET UP
1777388198,10:56,FLOW,ASTS,MAGNET FADE
1777388198,10:56,FLOW,SNDK,MAGNET UP
1777388291,10:58,FLOW,DECK,MAGNET UP
1777388292,10:58,SOE,PG,MAGNET BREAKOUT
1777388294,10:58,NCP,AMZN,FLOW_LEADS_UP
1777388348,10:59,FLOW,SPX,MAGNET UP
1777388348,10:59,FLOW,SPX,MAGNET UP
1777388411,11:00,FLOW,SPY,MAGNET FADE
1777388414,11:00,NCP,META,FLOW_LEADS_UP
1777388442,11:00,FLOW,QQQ,MAGNET UP
1777388442,11:00,FLOW,QQQ,MAGNET UP
1777388442,11:00,FLOW,QQQ,MAGNET UP
1777388442,11:00,FLOW,SPY,MAGNET FADE
1777388442,11:00,FLOW,QQQ,MAGNET UP
1777388442,11:00,FLOW,NDX,PINNING
1777388442,11:00,FLOW,NDX,PINNING
1777388442,11:00,FLOW,SPY,MAGNET FADE
1777388442,11:00,FLOW,QQQ,MAGNET UP
1777388473,11:01,FLOW,NVDA,MAGNET UP
1777388473,11:01,FLOW,NVDA,MAGNET UP
1777388473,11:01,FLOW,NVDA,MAGNET UP
1777388475,11:01,NCP,MSFT,FLOW_LEADS_UP
1777388530,11:02,FLOW,AMD,MAGNET UP
1777388530,11:02,FLOW,TSLA,MAGNET UP
1777388530,11:02,FLOW,AMZN,PINNING
1777388530,11:02,FLOW,TSLA,MAGNET UP
1777388530,11:02,FLOW,TSLA,MAGNET UP
1777388530,11:02,FLOW,META,MAGNET UP
1777388560,11:02,FLOW,SMH,MAGNET FADE
1777388560,11:02,FLOW,SMH,MAGNET FADE
1777388560,11:02,FLOW,UBER,MAGNET UP
1777388591,11:03,FLOW,SPX,MAGNET UP
1777388591,11:03,FLOW,GFS,SUPPORT
1777388591,11:03,FLOW,SPX,MAGNET UP
1777388595,11:03,NCP,QQQ,FLOW_LEADS_DOWN
1777388598,11:03,SOE,PANW,MAGNET BREAKOUT
1777388678,11:04,FLOW,CMG,MAGNET FADE
1777388706,11:05,FLOW,QQQ,MAGNET UP
1777388828,11:07,FLOW,SPY,MAGNET FADE
1777388828,11:07,FLOW,QQQ,MAGNET UP
1777388828,11:07,FLOW,QQQ,MAGNET UP
1777388884,11:08,FLOW,NDX,PINNING
1777388885,11:08,FLOW,AAPL,MAGNET UP
1777388885,11:08,FLOW,TSLA,MAGNET UP
1777388885,11:08,FLOW,VIX,MAGNET FADE
1777388885,11:08,FLOW,AMD,MAGNET UP
1777388885,11:08,FLOW,NVDA,MAGNET UP
1777388885,11:08,FLOW,NVDA,MAGNET UP
1777388885,11:08,FLOW,COIN,MAGNET UP
1777388885,11:08,FLOW,META,MAGNET UP
1777388885,11:08,FLOW,PLTR,MAGNET UP
1777388885,11:08,FLOW,NDX,PINNING
1777388885,11:08,FLOW,AVGO,MAGNET UP
1777388885,11:08,FLOW,PLTR,MAGNET UP
1777388885,11:08,FLOW,AAPL,MAGNET UP
1777388904,11:08,SOE,TFC,MAGNET BREAKOUT
1777388970,11:09,FLOW,MSTR,MAGNET UP
1777388970,11:09,FLOW,CIFR,MAGNET UP
1777388970,11:09,FLOW,CIFR,MAGNET UP
1777389052,11:10,FLOW,DECK,MAGNET UP
1777389052,11:10,FLOW,SPOT,MAGNET FADE
1777389192,11:13,FLOW,NVDA,MAGNET UP
1777389192,11:13,FLOW,SPY,MAGNET FADE
1777389192,11:13,FLOW,AVGO,MAGNET UP
1777389192,11:13,FLOW,TSLA,MAGNET UP
1777389192,11:13,FLOW,UNH,MAGNET UP
1777389273,11:14,FLOW,MU,MAGNET UP
1777389273,11:14,FLOW,MU,MAGNET UP
1777389304,11:15,FLOW,SMH,MAGNET FADE
1777389304,11:15,FLOW,HOOD,MAGNET UP
1777389304,11:15,FLOW,SMH,MAGNET FADE
1777389331,11:15,FLOW,TSLA,MAGNET UP
1777389386,11:16,FLOW,TGT,MAGNET UP
1777389525,11:18,FLOW,QQQ,MAGNET UP
1777389525,11:18,FLOW,IWM,MAGNET FADE
1777389525,11:18,FLOW,SPY,MAGNET FADE
1777389525,11:18,FLOW,QQQ,MAGNET UP
1777389554,11:19,SETUP,NUE,MAGNET UP
1777389606,11:20,FLOW,KO,PINNING
1777389606,11:20,FLOW,WMT,MAGNET UP
1777389637,11:20,FLOW,IREN,MAGNET UP
1777389637,11:20,FLOW,VIAV,MAGNET UP
1777389637,11:20,FLOW,IREN,MAGNET UP
1777389661,11:21,FLOW,AAPL,MAGNET UP
1777389749,11:22,FLOW,SPX,MAGNET UP
1777389749,11:22,FLOW,SPX,MAGNET UP
1777389859,11:24,FLOW,QQQ,MAGNET UP
1777389859,11:24,FLOW,QQQ,MAGNET UP
1777389859,11:24,FLOW,QQQ,MAGNET UP
1777389859,11:24,FLOW,QQQ,MAGNET UP
1777389859,11:24,FLOW,IWM,MAGNET FADE
1777389859,11:24,FLOW,QQQ,MAGNET UP
1777389860,11:24,FLOW,NDX,PINNING
1777389860,11:24,FLOW,SPY,MAGNET FADE
1777389946,11:25,FLOW,AMZN,PINNING
1777389946,11:25,FLOW,BAC,MAGNET UP
1777389977,11:26,FLOW,SOXX,SUPPORT FADE
1777389977,11:26,FLOW,TSM,MAGNET UP
1777389977,11:26,FLOW,SMH,MAGNET FADE
1777389977,11:26,FLOW,ARM,MAGNET UP
1777390145,11:29,NCP,SPX,FLOW_LEADS_UP
1777390234,11:30,FLOW,SPY,MAGNET FADE
1777390234,11:30,FLOW,SPY,MAGNET FADE
1777390234,11:30,FLOW,SPY,MAGNET FADE
1777390234,11:30,FLOW,QQQ,MAGNET UP
1777390234,11:30,FLOW,SPY,MAGNET FADE
1777390235,11:30,FLOW,SPY,MAGNET FADE
1777390285,11:31,FLOW,SPY,MAGNET FADE
1777390285,11:31,FLOW,NVDA,MAGNET UP
1777390285,11:31,FLOW,QQQ,MAGNET UP
1777390285,11:31,FLOW,TSLA,MAGNET UP
1777390285,11:31,FLOW,INTC,MAGNET UP
1777390285,11:31,FLOW,TSLA,MAGNET UP
1777390285,11:31,FLOW,AAPL,MAGNET UP
1777390285,11:31,FLOW,MSFT,MAGNET UP
1777390315,11:31,FLOW,STX,MAGNET UP
1777390377,11:32,FLOW,MSTR,MAGNET UP
1777390377,11:32,FLOW,OKLO,MAGNET UP
1777390377,11:32,FLOW,NBIS,MAGNET FADE
1777390438,11:33,FLOW,SPX,MAGNET FADE
1777390438,11:33,FLOW,SPX,MAGNET FADE
1777390554,11:35,FLOW,SPX,MAGNET FADE
1777390643,11:37,FLOW,QQQ,MAGNET UP
1777390643,11:37,FLOW,QQQ,MAGNET UP
1777390643,11:37,FLOW,META,MAGNET UP
1777390643,11:37,FLOW,SPY,MAGNET FADE
1777390643,11:37,FLOW,AVGO,MAGNET UP
1777390643,11:37,FLOW,NVDA,MAGNET UP
1777390643,11:37,FLOW,MSFT,MAGNET UP
1777390674,11:37,FLOW,MU,MAGNET UP
1777390674,11:37,FLOW,AMD,MAGNET UP
1777390705,11:38,FLOW,QQQ,MAGNET UP
1777390705,11:38,FLOW,SMH,MAGNET FADE
1777390736,11:38,FLOW,SPX,MAGNET FADE
1777390736,11:38,FLOW,SPX,MAGNET FADE
1777390736,11:38,FLOW,HOOD,MAGNET UP
1777390736,11:38,FLOW,RMBS,MAGNET FADE
1777390768,11:39,FLOW,QQQ,MAGNET UP
1777390859,11:40,FLOW,SPX,MAGNET FADE
1777390976,11:42,FLOW,SPY,MAGNET FADE
1777391006,11:43,FLOW,NDX,PINNING
1777391037,11:43,FLOW,TSLA,MAGNET UP
1777391037,11:43,FLOW,META,MAGNET UP
1777391070,11:44,FLOW,BABA,MAGNET UP
1777391121,11:45,FLOW,EW,MAGNET UP
1777391121,11:45,FLOW,NBIS,MAGNET FADE
1777391122,11:45,SOE,NUE,MAGNET BREAKOUT
1777391129,11:45,NCP,QQQ,FLOW_LEADS_DOWN
1777391178,11:46,FLOW,SPX,MAGNET FADE
1777391209,11:46,FLOW,SPOT,MAGNET FADE
1777391321,11:48,FLOW,QQQ,MAGNET UP
1777391321,11:48,FLOW,QQQ,MAGNET UP
1777391321,11:48,FLOW,QQQ,MAGNET UP
1777391321,11:48,FLOW,SPY,MAGNET FADE
1777391352,11:49,FLOW,META,MAGNET UP
1777391405,11:50,FLOW,TSLA,MAGNET UP
1777391405,11:50,FLOW,QCOM,MAGNET UP
1777391425,11:50,SOE,FTNT,POST BOTTOM LAUNCH
1777391425,11:50,SOE,PVH,POST BOTTOM LAUNCH
1777391435,11:50,FLOW,U,MAGNET UP
1777391435,11:50,FLOW,ARM,MAGNET UP
1777391435,11:50,FLOW,SPX,MAGNET FADE
1777391518,11:51,FLOW,VLO,PINNING
1777391518,11:51,FLOW,TSLA,MAGNET UP
1777391518,11:51,FLOW,SPY,MAGNET FADE
1777391518,11:51,FLOW,MAR,SUPPORT
1777391548,11:52,FLOW,BBY,MAGNET FADE
1777391662,11:54,FLOW,SPY,MAGNET FADE
1777391724,11:55,FLOW,MU,MAGNET UP
1777391724,11:55,FLOW,NVDA,MAGNET UP
1777391724,11:55,FLOW,NDX,PINNING
1777391757,11:55,NCP,SPY,FLOW_LEADS_DOWN
1777391789,11:56,FLOW,GLW,MAGNET UP
1777391908,11:58,FLOW,ZM,MAGNET UP
1777392062,12:01,SOE,IWM,DIRECTIONAL
1777392063,12:01,SOE,PG,MAGNET BREAKOUT
1777392063,12:01,SOE,WMT,POST BOTTOM LAUNCH
1777392063,12:01,SOE,DIA,POST BOTTOM LAUNCH
1777392063,12:01,SOE,JPM,MAGNET BREAKOUT
1777392063,12:01,SOE,GOOG,POST BOTTOM LAUNCH
1777392063,12:01,SOE,UNH,MAGNET BREAKOUT
1777392064,12:01,SOE,HAL,SUPPORT BOUNCE
1777392065,12:01,SOE,CVS,SUPPORT BOUNCE
1777392066,12:01,SOE,IONQ,MAGNET BREAKOUT
1777392066,12:01,SOE,NUE,MAGNET BREAKOUT
1777392079,12:01,FLOW,GLD,MAGNET UP
1777392079,12:01,FLOW,QQQ,MAGNET UP
1777392079,12:01,FLOW,QQQ,MAGNET UP
1777392079,12:01,FLOW,SPY,MAGNET FADE
1777392110,12:01,FLOW,META,MAGNET UP
1777392110,12:01,FLOW,UNH,MAGNET UP
1777392110,12:01,FLOW,UNH,MAGNET UP
1777392166,12:02,FLOW,TXN,SUPPORT
1777392262,12:04,FLOW,ABBV,MAGNET FADE
1777392369,12:06,SOE,NOW,MAGNET BREAKOUT
1777392369,12:06,SOE,PANW,MAGNET BREAKOUT
1777392369,12:06,SOE,TFC,MAGNET BREAKOUT
1777392370,12:06,SOE,NEE,SUPPORT BOUNCE
1777392463,12:07,FLOW,SPY,MAGNET FADE
1777392463,12:07,FLOW,SPY,MAGNET FADE
1777392463,12:07,FLOW,SPY,MAGNET FADE
1777392463,12:07,FLOW,GLD,MAGNET UP
1777392463,12:07,FLOW,QQQ,MAGNET UP
1777392463,12:07,FLOW,QQQ,MAGNET UP
1777392463,12:07,FLOW,SPY,MAGNET FADE
1777392463,12:07,FLOW,GLD,MAGNET UP
1777392463,12:07,FLOW,SPY,MAGNET FADE
1777392494,12:08,FLOW,META,MAGNET UP
1777392494,12:08,FLOW,UNH,MAGNET UP
1777392524,12:08,FLOW,SPX,MAGNET FADE
1777392524,12:08,FLOW,SPX,MAGNET FADE
1777392616,12:10,FLOW,SOFI,MAGNET UP
1777392678,12:11,SOE,USO,PINNING PREMIUM SELL
1777392678,12:11,FLOW,DRAM,MAGNET UP
1777392678,12:11,SOE,QQQ,MAGNET BREAKOUT
1777392679,12:11,SOE,JD,POST BOTTOM LAUNCH
1777392857,12:14,FLOW,QQQ,MAGNET UP
1777392857,12:14,FLOW,QQQ,MAGNET UP
1777392857,12:14,FLOW,UNH,MAGNET UP
1777392857,12:14,FLOW,QQQ,MAGNET UP
1777392857,12:14,FLOW,SPY,MAGNET FADE
1777392944,12:15,FLOW,SPX,MAGNET FADE
1777392944,12:15,FLOW,SPX,MAGNET FADE
1777393007,12:16,SOE,U,PINNING PREMIUM SELL
1777393198,12:19,FLOW,USO,MAGNET UP
1777393198,12:19,FLOW,NVDA,MAGNET UP
1777393286,12:21,FLOW,TME,MAGNET FADE
1777393310,12:21,SOE,PLD,SUPPORT BOUNCE
1777393522,12:25,FLOW,SPX,MAGNET FADE
1777393553,12:25,FLOW,QQQ,MAGNET UP
1777393554,12:25,FLOW,SPY,MAGNET FADE
1777393554,12:25,FLOW,GLD,MAGNET UP
1777393554,12:25,FLOW,AMZN,PINNING
1777393554,12:25,FLOW,QQQ,MAGNET UP
1777393554,12:25,FLOW,GLD,MAGNET UP
1777393554,12:25,FLOW,UNH,MAGNET UP
1777393637,12:27,SOE,FTNT,POST BOTTOM LAUNCH
1777393638,12:27,FLOW,TSM,MAGNET UP
1777393692,12:28,FLOW,HOOD,MAGNET UP
1777393915,12:31,FLOW,MSFT,MAGNET UP
1777393915,12:31,FLOW,QQQ,MAGNET UP
1777393915,12:31,FLOW,MSFT,MAGNET UP
1777393915,12:31,FLOW,MSFT,MAGNET UP
1777393915,12:31,FLOW,MSFT,MAGNET UP
1777393939,12:32,SOE,PSA,POST BOTTOM LAUNCH
1777393946,12:32,FLOW,GOOGL,MAGNET UP
1777393946,12:32,FLOW,TSLA,MAGNET UP
1777393946,12:32,FLOW,TSLA,MAGNET UP
1777393946,12:32,FLOW,MU,MAGNET UP
1777394024,12:33,FLOW,IREN,MAGNET UP
1777394164,12:36,FLOW,SPX,MAGNET FADE
1777394164,12:36,FLOW,SPX,MAGNET FADE
1777394164,12:36,FLOW,SPX,MAGNET FADE
1777394243,12:37,FLOW,IWM,MAGNET FADE
1777394243,12:37,FLOW,IWM,MAGNET FADE
1777394243,12:37,FLOW,IWM,MAGNET FADE
1777394243,12:37,FLOW,SPY,MAGNET FADE
1777394243,12:37,FLOW,NDX,PINNING
1777394260,12:37,SOE,PVH,POST BOTTOM LAUNCH
1777394261,12:37,SETUP,YELP,MAGNET UP
1777394274,12:37,FLOW,GOOG,MAGNET UP
1777394274,12:37,FLOW,UNH,MAGNET UP
1777394274,12:37,FLOW,GOOGL,MAGNET UP
1777394274,12:37,FLOW,GOOGL,MAGNET UP
1777394274,12:37,FLOW,NVDA,MAGNET UP
1777394274,12:37,FLOW,NVDA,MAGNET UP
1777394304,12:38,FLOW,AMAT,MAGNET UP
1777394353,12:39,FLOW,RMBS,MAGNET UP
1777394353,12:39,FLOW,HOOD,MAGNET UP
1777394353,12:39,FLOW,HOOD,MAGNET UP
1777394353,12:39,FLOW,RMBS,MAGNET UP
1777394384,12:39,FLOW,BA,MAGNET UP
1777394462,12:41,FLOW,SPX,MAGNET FADE
1777394585,12:43,SOE,SPX,DIRECTIONAL
1777394602,12:43,FLOW,QQQ,MAGNET UP
1777394602,12:43,FLOW,SPY,MAGNET FADE
1777394603,12:43,FLOW,MU,MAGNET UP
1777394603,12:43,FLOW,AMD,MAGNET UP
1777394603,12:43,FLOW,MSFT,MAGNET UP
1777394603,12:43,FLOW,MU,MAGNET UP
1777394603,12:43,FLOW,TSLA,MAGNET UP
1777394714,12:45,FLOW,SPX,MAGNET FADE
1777394714,12:45,FLOW,ENPH,MAGNET UP
1777394714,12:45,FLOW,SPX,MAGNET FADE
1777394795,12:46,FLOW,TWLO,MAGNET UP
1777394856,12:47,FLOW,SPX,MAGNET FADE
1777394934,12:48,FLOW,QQQ,MAGNET UP
1777394934,12:48,FLOW,QQQ,MAGNET UP
1777394934,12:48,FLOW,MSFT,MAGNET UP
1777394934,12:48,FLOW,IWM,MAGNET FADE
1777394934,12:48,FLOW,GOOG,MAGNET UP
1777394934,12:48,FLOW,GOOGL,MAGNET UP
1777394934,12:48,FLOW,META,MAGNET UP
1777394934,12:48,FLOW,NFLX,MAGNET UP
1777395014,12:50,FLOW,SPY,MAGNET FADE
1777395015,12:50,FLOW,CRDO,MAGNET UP
1777395133,12:52,FLOW,SO,MAGNET UP
1777395297,12:54,FLOW,QQQ,MAGNET UP
1777395297,12:54,FLOW,SPY,MAGNET FADE
1777395297,12:54,FLOW,SPY,MAGNET FADE
1777395297,12:54,FLOW,MSFT,MAGNET UP
1777395297,12:54,FLOW,NDX,PINNING
1777395297,12:54,FLOW,NVDA,MAGNET UP
1777395297,12:54,FLOW,NVDA,MAGNET UP
1777395297,12:54,FLOW,NVDA,MAGNET UP
1777395352,12:55,FLOW,MU,MAGNET UP
1777395352,12:55,FLOW,MU,MAGNET UP
1777395352,12:55,FLOW,MU,MAGNET UP
1777395607,13:00,FLOW,USO,MAGNET UP
1777395607,13:00,FLOW,MSFT,MAGNET UP
1777395607,13:00,FLOW,NVDA,MAGNET UP
1777395607,13:00,FLOW,MSFT,MAGNET UP
1777395607,13:00,FLOW,SPY,MAGNET FADE
1777395638,13:00,FLOW,AMZN,PINNING
1777395691,13:01,FLOW,MU,MAGNET UP
1777395691,13:01,FLOW,MU,MAGNET UP
1777395721,13:02,FLOW,SMH,MAGNET FADE
1777395721,13:02,FLOW,RMBS,MAGNET UP
1777395777,13:02,NCP,SPX,FLOW_LEADS_UP
1777395807,13:03,FLOW,SBUX,MAGNET UP
1777396031,13:07,FLOW,IWM,MAGNET FADE
1777396031,13:07,FLOW,SPY,MAGNET FADE
1777396031,13:07,FLOW,QQQ,MAGNET UP
1777396031,13:07,FLOW,GLD,MAGNET UP
1777396031,13:07,FLOW,NVDA,MAGNET UP
1777396062,13:07,FLOW,TSLA,MAGNET UP
1777396062,13:07,FLOW,AMD,MAGNET UP
1777396062,13:07,FLOW,SNDK,MAGNET UP
1777396062,13:07,FLOW,TSLA,MAGNET UP
1777396062,13:07,FLOW,UNH,MAGNET UP
1777396147,13:09,FLOW,NBIS,MAGNET FADE
1777396238,13:10,FLOW,SPX,MAGNET FADE
1777396343,13:12,NCP,QQQ,FLOW_LEADS_DOWN
1777396381,13:13,FLOW,SPY,MAGNET FADE
1777396381,13:13,FLOW,QQQ,MAGNET UP
1777396381,13:13,FLOW,QQQ,MAGNET UP
1777396381,13:13,FLOW,SPY,MAGNET FADE
